tour,start,end,startPos,endPos
1,220,269,0,8
1,300,343,8,6
1,360,413,6,1
1,428,471,1,6
1,488,508,6,0
2,226,285,0,1
2,317,344,1,1
2,356,404,1,1
2,436,456,1,0
3,227,285,0,9
3,320,376,9,9
3,411,467,9,9
3,502,558,9,9
3,593,649,9,9
3,684,740,9,9
3,775,831,9,9
3,866,887,9,2
3,906,927,2,2
3,946,967,2,2
3,986,1007,2,2
3,1026,1047,2,2
3,1066,1087,2,2
3,1106,1127,2,2
3,1146,1178,2,0
4,233,292,0,8
4,326,366,8,2
4,382,407,2,9
4,427,474,9,8
4,508,548,8,2
4,564,589,2,9
4,609,656,9,8
4,690,736,8,4
4,757,782,4,9
4,802,849,9,8
4,883,929,8,4
4,950,975,4,9
4,995,1042,9,8
4,1076,1122,8,4
4,1143,1168,4,9
4,1199,1246,9,8
4,1273,1319,8,4
4,1340,1378,4,0
5,234,263,0,9
5,274,328,9,9
5,339,393,9,9
5,404,458,9,9
5,469,523,9,9
5,534,582,9,7
5,593,641,7,7
5,652,700,7,7
5,711,759,7,7
5,770,818,7,7
5,829,877,7,7
5,884,932,7,7
5,939,987,7,7
5,1019,1067,7,7
5,1099,1154,7,5
5,1168,1223,5,5
5,1237,1261,5,0
6,242,279,0,4
6,307,350,4,9
6,363,412,9,7
6,443,480,7,0
7,242,264,0,6
7,283,341,6,9
7,370,408,9,6
7,427,447,6,0
8,255,312,0,5
8,327,371,5,7
8,374,398,7,4
8,413,449,4,7
8,456,500,7,7
8,503,527,7,4
8,542,578,4,7
8,585,629,7,7
8,632,656,7,4
8,671,703,4,1
8,720,764,1,7
8,767,806,7,7
8,825,857,7,1
8,874,918,1,7
8,921,960,7,7
8,979,1011,7,1
8,1028,1072,1,2
8,1088,1127,2,7
8,1146,1178,7,1
8,1195,1252,1,0
9,259,313,0,7
9,322,365,7,8
9,379,399,8,4
9,410,465,4,0
10,263,319,0,9
10,342,366,9,7
10,386,434,7,4
10,451,486,4,0
11,264,288,0,5
11,318,362,5,9
11,386,430,9,9
11,454,498,9,9
11,522,566,9,9
11,590,612,9,7
11,638,660,7,7
11,669,691,7,7
11,700,722,7,7
11,731,753,7,7
11,762,815,7,4
11,826,879,4,4
11,890,943,4,4
11,954,988,4,5
11,1014,1048,5,5
11,1074,1108,5,5
11,1134,1168,5,5
11,1194,1243,5,4
11,1271,1320,4,4
11,1348,1397,4,4
11,1425,1445,4,0
12,269,323,0,3
12,332,362,3,1
12,368,402,1,5
12,435,465,5,0
13,274,334,0,5
13,367,427,5,3
13,462,506,3,0
14,282,338,0,8
14,369,407,8,7
14,412,450,7,7
14,455,493,7,7
14,498,536,7,7
14,541,579,7,7
14,584,622,7,7
14,627,665,7,7
14,670,708,7,7
14,713,751,7,7
14,756,794,7,7
14,799,837,7,7
14,859,897,7,7
14,919,957,7,7
14,979,1001,7,3
14,1009,1031,3,3
14,1039,1061,3,3
14,1069,1091,3,3
14,1099,1146,3,9
14,1151,1193,9,0
15,284,326,0,6
15,340,378,6,6
15,392,430,6,6
15,444,482,6,6
15,496,534,6,6
15,548,586,6,6
15,600,648,6,4
15,672,720,4,4
15,744,784,4,8
15,816,856,8,8
15,888,928,8,8
15,960,1000,8,8
15,1032,1072,8,8
15,1104,1144,8,8
15,1176,1216,8,8
15,1248,1278,8,9
15,1292,1327,9,0
16,288,348,0,9
16,368,412,9,9
16,432,489,9,1
16,501,521,1,0
17,289,347,0,8
17,380,406,8,7
17,421,476,7,8
17,509,535,8,7
17,554,609,7,8
17,642,668,8,7
17,687,742,7,8
17,775,801,8,7
17,820,875,7,8
17,908,934,8,7
17,953,1008,7,8
17,1041,1067,8,7
17,1086,1141,7,8
17,1174,1200,8,7
17,1219,1274,7,8
17,1307,1357,8,5
17,1361,1381,5,0
18,289,330,0,9
18,352,410,9,9
18,432,490,9,0
19,290,327,0,8
19,330,355,8,8
19,374,417,8,9
19,428,448,9,8
19,451,476,8,8
19,495,538,8,9
19,549,569,9,8
19,572,597,8,8
19,616,659,8,9
19,670,690,9,8
19,693,718,8,8
19,737,780,8,9
19,791,811,9,8
19,839,864,8,8
19,883,926,8,9
19,937,957,9,8
19,985,1010,8,8
19,1029,1082,8,4
19,1107,1127,4,8
19,1155,1176,8,0
20,294,337,0,9
20,347,377,9,6
20,388,432,6,4
20,448,497,4,0
21,298,318,0,8
21,336,391,8,8
21,409,464,8,8
21,482,537,8,8
21,555,578,8,3
21,587,610,3,3
21,619,642,3,3
21,651,674,3,3
21,683,706,3,3
21,715,738,3,3
21,747,770,3,3
21,779,802,3,3
21,811,834,3,3
21,843,866,3,3
21,875,898,3,3
21,907,930,3,3
21,939,962,3,3
21,971,994,3,3
21,1003,1026,3,3
21,1035,1058,3,3
21,1067,1090,3,3
21,1099,1122,3,3
21,1131,1154,3,3
21,1163,1186,3,3
21,1195,1224,3,3
21,1229,1275,3,0
22,299,325,0,4
22,340,393,4,3
22,415,454,3,2
22,483,541,2,4
22,556,609,4,3
22,631,670,3,2
22,699,757,2,4
22,772,825,4,3
22,847,886,3,2
22,915,973,2,4
22,988,1041,4,3
22,1063,1102,3,2
22,1131,1191,2,7
22,1209,1262,7,3
22,1284,1323,3,2
22,1335,1367,2,0
23,302,348,0,9
23,380,414,9,9
23,446,490,9,9
23,524,568,9,9
23,602,646,9,9
23,668,701,9,6
23,708,741,6,6
23,748,781,6,6
23,788,821,6,6
23,828,861,6,6
23,868,901,6,6
23,908,937,6,3
23,972,1001,3,3
23,1019,1048,3,3
23,1066,1095,3,3
23,1106,1127,3,6
23,1158,1179,6,6
23,1210,1231,6,6
23,1262,1282,6,0
24,303,335,0,4
24,366,388,4,4
24,397,422,4,4
24,453,490,4,0
25,304,362,0,6
25,369,393,6,4
25,427,487,4,0
26,305,342,0,6
26,374,409,6,7
26,441,481,7,0
27,306,327,0,4
27,353,373,4,4
27,399,419,4,4
27,445,478,4,4
27,496,529,4,4
27,547,580,4,4
27,598,631,4,4
27,649,703,4,6
27,729,783,6,6
27,809,843,6,3
27,856,890,3,3
27,903,937,3,3
27,950,990,3,7
27,997,1037,7,7
27,1044,1084,7,7
27,1117,1157,7,7
27,1190,1242,7,0
28,307,346,0,2
28,371,415,2,2
28,440,484,2,2
28,509,553,2,2
28,578,622,2,2
28,647,691,2,2
28,716,760,2,2
28,785,817,2,6
28,820,852,6,6
28,855,887,6,6
28,890,922,6,6
28,925,957,6,6
28,960,992,6,6
28,995,1027,6,6
28,1030,1074,6,7
28,1089,1133,7,7
28,1148,1192,7,7
28,1207,1251,7,7
28,1266,1304,7,8
28,1335,1373,8,0
29,308,366,0,9
29,382,415,9,5
29,438,458,5,0
30,309,334,0,2
30,360,399,2,9
30,415,458,9,2
30,484,523,2,9
30,527,570,9,2
30,596,635,2,9
30,639,682,9,2
30,708,747,2,9
30,777,820,9,2
30,846,885,2,9
30,915,958,9,2
30,984,1023,2,9
30,1053,1096,9,2
30,1122,1170,2,0
31,311,334,0,5
31,348,408,5,5
31,422,462,5,0
32,312,357,0,6
32,383,413,6,5
32,433,476,5,4
32,479,518,4,6
32,544,582,6,6
32,616,659,6,4
32,662,701,4,6
32,727,765,6,6
32,799,842,6,4
32,845,884,4,6
32,910,948,6,6
32,982,1025,6,4
32,1028,1067,4,6
32,1093,1131,6,6
32,1165,1208,6,4
32,1211,1259,4,0
33,314,341,0,7
33,371,415,7,7
33,445,472,7,0
34,314,365,0,4
34,368,394,4,4
34,397,423,4,4
34,426,452,4,4
34,455,514,4,0
35,314,340,0,8
35,362,422,8,8
35,444,504,8,8
35,526,586,8,8
35,608,668,8,8
35,690,743,8,6
35,748,801,6,6
35,806,859,6,6
35,888,941,6,6
35,970,1023,6,6
35,1052,1105,6,6
35,1134,1187,6,6
35,1216,1269,6,6
35,1290,1323,6,0
36,315,335,0,3
36,342,363,3,6
36,384,437,6,3
36,444,465,3,6
36,486,539,6,3
36,546,567,3,6
36,588,641,6,3
36,648,669,3,6
36,676,729,6,3
36,736,757,3,6
36,776,829,6,3
36,836,857,3,6
36,876,929,6,3
36,936,957,3,6
36,976,1029,6,3
36,1036,1057,3,6
36,1076,1129,6,3
36,1136,1157,3,6
36,1176,1229,6,3
36,1247,1267,3,0
37,316,373,0,7
37,394,438,7,5
37,466,486,5,0
38,317,337,0,3
38,343,386,3,1
38,415,435,1,0
39,319,351,0,2
39,379,438,2,0
40,319,368,0,5
40,373,412,5,5
40,417,456,5,5
40,461,500,5,5
40,505,544,5,5
40,549,588,5,5
40,593,632,5,5
40,637,676,5,5
40,681,720,5,5
40,725,764,5,5
40,785,824,5,5
40,845,884,5,5
40,905,944,5,5
40,965,1004,5,5
40,1025,1064,5,5
40,1080,1119,5,5
40,1135,1174,5,5
40,1190,1229,5,5
40,1245,1284,5,5
40,1300,1339,5,5
40,1355,1413,5,0
41,321,348,0,5
41,360,392,5,8
41,401,455,8,5
41,467,507,5,0
42,321,346,0,9
42,380,401,9,4
42,421,467,4,9
42,501,521,9,0
43,322,355,0,5
43,386,427,5,5
43,458,499,5,5
43,530,571,5,5
43,602,643,5,5
43,674,715,5,5
43,746,787,5,5
43,818,859,5,5
43,890,931,5,5
43,962,1003,5,5
43,1034,1075,5,5
43,1106,1137,5,3
43,1172,1203,3,3
43,1238,1258,3,0
44,324,352,0,3
44,363,411,3,3
44,422,470,3,3
44,481,529,3,3
44,540,588,3,3
44,599,647,3,3
44,658,706,3,3
44,717,765,3,3
44,776,824,3,3
44,835,883,3,3
44,894,942,3,3
44,953,1009,3,4
44,1019,1075,4,4
44,1085,1141,4,4
44,1151,1207,4,4
44,1217,1237,4,0
45,324,367,0,5
45,372,424,5,5
45,457,501,5,6
45,521,565,6,6
45,585,629,6,6
45,649,693,6,6
45,713,757,6,6
45,777,821,6,6
45,841,885,6,6
45,905,949,6,6
45,969,1013,6,6
45,1033,1077,6,6
45,1097,1141,6,6
45,1161,1211,6,1
45,1226,1249,1,0
46,324,373,0,3
46,396,437,3,6
46,451,507,6,0
47,324,361,0,4
47,385,427,4,7
47,450,505,7,8
47,513,546,8,4
47,570,612,4,7
47,635,690,7,8
47,705,738,8,4
47,762,804,4,7
47,839,894,7,8
47,909,942,8,4
47,966,1008,4,7
47,1043,1098,7,8
47,1113,1146,8,4
47,1170,1212,4,7
47,1247,1277,7,0
48,325,361,0,8
48,381,415,8,7
48,436,458,7,0
49,327,354,0,9
49,369,418,9,9
49,442,483,9,3
49,507,559,3,9
49,574,623,9,9
49,647,688,9,3
49,712,764,3,9
49,779,828,9,9
49,852,893,9,3
49,917,969,3,9
49,984,1033,9,9
49,1057,1098,9,3
49,1122,1174,3,9
49,1189,1238,9,9
49,1267,1308,9,3
49,1316,1368,3,0
50,328,369,0,5
50,403,439,5,5
50,473,509,5,5
50,543,579,5,5
50,613,649,5,5
50,683,719,5,5
50,753,789,5,5
50,823,859,5,5
50,893,929,5,5
50,963,999,5,5
50,1033,1069,5,5
50,1103,1139,5,5
50,1173,1209,5,5
50,1243,1279,5,5
50,1313,1349,5,5
50,1383,1422,5,0
51,329,377,0,3
51,394,445,3,4
51,453,480,4,0
52,329,366,0,7
52,381,403,7,7
52,418,440,7,7
52,455,477,7,7
52,492,514,7,7
52,529,551,7,7
52,566,588,7,7
52,603,625,7,7
52,640,685,7,2
52,716,761,2,2
52,792,837,2,2
52,868,913,2,2
52,944,989,2,2
52,1020,1065,2,2
52,1096,1141,2,2
52,1172,1217,2,0
53,329,366,0,8
53,389,434,8,2
53,453,486,2,5
53,513,553,5,8
53,573,618,8,2
53,637,670,2,5
53,697,737,5,8
53,757,802,8,2
53,821,854,2,5
53,881,921,5,8
53,941,986,8,2
53,1005,1038,2,5
53,1065,1105,5,8
53,1125,1170,8,2
53,1189,1222,2,5
53,1249,1304,5,0
54,329,369,0,2
54,380,433,2,8
54,454,474,8,0
55,330,381,0,7
55,413,443,7,9
55,473,525,9,6
55,548,582,6,7
55,614,644,7,9
55,674,726,9,6
55,749,783,6,7
55,815,845,7,9
55,875,927,9,6
55,950,984,6,7
55,1016,1046,7,9
55,1076,1115,9,1
55,1148,1182,1,7
55,1214,1243,7,0
56,330,372,0,2
56,406,435,2,2
56,469,498,2,2
56,532,578,2,8
56,595,641,8,8
56,658,704,8,8
56,721,767,8,8
56,784,830,8,8
56,847,893,8,8
56,910,956,8,8
56,984,1009,8,6
56,1025,1050,6,6
56,1066,1091,6,6
56,1107,1132,6,6
56,1148,1173,6,6
56,1189,1214,6,6
56,1230,1265,6,3
56,1278,1298,3,0
57,330,365,0,5
57,380,434,5,0
58,330,354,0,4
58,386,410,4,1
58,430,455,1,5
58,462,500,5,0
59,331,355,0,4
59,361,384,4,9
59,411,464,9,7
59,467,490,7,4
59,493,516,4,9
59,543,596,9,7
59,599,622,7,4
59,625,648,4,9
59,675,728,9,7
59,731,754,7,4
59,757,780,4,9
59,807,860,9,7
59,863,886,7,4
59,889,912,4,9
59,939,992,9,7
59,995,1018,7,4
59,1021,1044,4,9
59,1064,1117,9,7
59,1120,1143,7,4
59,1161,1184,4,9
59,1204,1257,9,7
59,1260,1283,7,4
59,1301,1346,4,5
59,1369,1422,5,7
59,1425,1475,7,0
60,332,364,0,5
60,382,423,5,5
60,438,458,5,0
61,334,358,0,7
61,384,415,7,7
61,441,472,7,7
61,498,526,7,0
62,336,367,0,3
62,380,423,3,7
62,449,469,7,0
63,337,358,0,8
63,380,427,8,8
63,449,496,8,8
63,518,565,8,8
63,587,634,8,8
63,656,703,8,4
63,716,744,4,8
63,763,791,8,8
63,822,842,8,0
64,337,362,0,9
64,380,431,9,4
64,458,500,4,9
64,518,569,9,4
64,580,605,4,9
64,625,676,9,4
64,687,712,4,9
64,721,755,9,5
64,762,787,5,9
64,796,831,9,7
64,835,860,7,9
64,869,904,9,7
64,908,933,7,9
64,942,977,9,1
64,984,1009,1,9
64,1018,1053,9,1
64,1060,1085,1,9
64,1094,1129,9,1
64,1136,1161,1,9
64,1170,1205,9,1
64,1212,1237,1,9
64,1246,1281,9,1
64,1288,1322,1,7
64,1327,1362,7,1
64,1369,1403,1,7
64,1408,1462,7,0
65,338,360,0,8
65,366,396,8,1
65,407,439,1,8
65,445,475,8,1
65,486,518,1,8
65,524,554,8,1
65,565,597,1,8
65,603,633,8,1
65,644,676,1,8
65,682,712,8,1
65,723,755,1,8
65,761,791,8,1
65,802,834,1,8
65,840,870,8,1
65,881,913,1,8
65,919,949,8,1
65,960,992,1,8
65,998,1028,8,1
65,1039,1071,1,8
65,1077,1107,8,1
65,1118,1150,1,8
65,1156,1186,8,1
65,1197,1229,1,8
65,1235,1265,8,1
65,1276,1312,1,0
66,338,398,0,9
66,401,450,9,4
66,482,528,4,6
66,539,565,6,9
66,568,617,9,4
66,649,695,4,6
66,706,732,6,9
66,735,784,9,4
66,816,862,4,6
66,873,899,6,9
66,902,951,9,4
66,983,1029,4,6
66,1044,1070,6,9
66,1073,1122,9,4
66,1131,1177,4,6
66,1192,1218,6,9
66,1221,1270,9,4
66,1279,1325,4,6
66,1340,1366,6,9
66,1369,1422,9,3
66,1442,1491,3,0
67,339,379,0,3
67,394,439,3,4
67,464,484,4,0
68,340,388,0,4
68,415,456,4,1
68,476,524,1,6
68,548,569,6,4
68,596,622,4,4
68,642,690,4,6
68,714,735,6,4
68,762,788,4,4
68,808,856,4,6
68,880,901,6,4
68,928,954,4,4
68,974,1022,4,6
68,1046,1067,6,4
68,1094,1120,4,4
68,1140,1188,4,6
68,1212,1233,6,4
68,1260,1280,4,0
69,340,384,0,6
69,396,437,6,1
69,472,528,1,6
69,542,588,6,6
69,600,641,6,1
69,676,732,1,6
69,746,792,6,6
69,804,845,6,1
69,880,936,1,6
69,950,996,6,6
69,1008,1039,6,7
69,1074,1130,7,6
69,1144,1190,6,6
69,1202,1226,6,0
70,341,395,0,9
70,400,455,9,8
70,462,508,8,9
70,513,545,9,9
70,550,605,9,8
70,612,658,8,9
70,663,695,9,9
70,700,755,9,8
70,762,808,8,9
70,813,845,9,9
70,850,905,9,8
70,912,958,8,9
70,988,1020,9,9
70,1025,1080,9,8
70,1113,1159,8,9
70,1178,1210,9,9
70,1215,1270,9,8
70,1303,1341,8,0
71,341,361,0,2
71,368,398,2,6
71,427,483,6,2
71,490,520,2,6
71,541,597,6,2
71,604,634,2,6
71,655,711,6,2
71,718,748,2,6
71,769,825,6,2
71,832,862,2,6
71,883,939,6,2
71,946,976,2,6
71,997,1053,6,2
71,1060,1090,2,6
71,1111,1159,6,7
71,1185,1205,7,0
72,342,363,0,2
72,372,430,2,2
72,436,479,2,0
73,342,387,0,6
73,408,462,6,8
73,468,507,8,6
73,528,582,6,8
73,588,627,8,6
73,648,702,6,8
73,708,747,8,6
73,768,822,6,8
73,828,867,8,6
73,888,942,6,8
73,948,987,8,6
73,1008,1062,6,8
73,1068,1107,8,6
73,1128,1182,6,8
73,1188,1236,8,0
74,342,373,0,4
74,399,439,4,7
74,453,506,7,0
75,342,369,0,7
75,402,439,7,1
75,472,492,1,0
76,343,398,0,3
76,423,446,3,8
76,456,509,8,6
76,540,591,6,3
76,616,639,3,8
76,653,712,8,7
76,726,777,7,3
76,802,825,3,8
76,839,898,8,7
76,912,963,7,3
76,988,1011,3,8
76,1025,1084,8,7
76,1098,1149,7,3
76,1174,1225,3,0
77,344,389,0,9
77,407,453,9,9
77,471,524,9,0
78,344,397,0,9
78,406,426,9,8
78,456,509,8,0
79,346,372,0,2
79,406,437,2,2
79,471,502,2,2
79,536,567,2,2
79,601,632,2,2
79,666,697,2,2
79,731,762,2,2
79,796,827,2,2
79,861,892,2,2
79,926,978,2,3
79,996,1048,3,3
79,1066,1118,3,3
79,1136,1188,3,3
79,1206,1258,3,3
79,1276,1333,3,0
80,346,396,0,7
80,423,454,7,7
80,481,512,7,7
80,539,570,7,7
80,597,628,7,7
80,655,686,7,7
80,715,746,7,7
80,775,806,7,7
80,835,866,7,7
80,895,942,7,1
80,962,1009,1,1
80,1029,1080,1,4
80,1090,1141,4,4
80,1151,1202,4,4
80,1212,1247,4,7
80,1269,1304,7,7
80,1326,1361,7,7
80,1394,1414,7,0
81,347,384,0,8
81,405,456,8,8
81,477,528,8,8
81,549,600,8,8
81,621,672,8,8
81,693,744,8,8
81,756,807,8,8
81,819,870,8,8
81,882,933,8,8
81,945,996,8,8
81,1008,1059,8,8
81,1071,1122,8,8
81,1134,1185,8,8
81,1197,1248,8,8
81,1260,1311,8,8
81,1323,1363,8,0
82,347,369,0,5
82,373,429,5,6
82,456,498,6,5
82,502,558,5,6
82,585,627,6,5
82,631,661,5,4
82,664,706,4,5
82,710,740,5,4
82,743,785,4,5
82,789,819,5,4
82,822,864,4,5
82,868,898,5,4
82,901,943,4,5
82,947,977,5,4
82,980,1022,4,5
82,1026,1056,5,4
82,1059,1101,4,5
82,1105,1135,5,4
82,1138,1180,4,5
82,1184,1228,5,3
82,1237,1279,3,5
82,1283,1341,5,0
83,347,397,0,6
83,423,471,6,8
83,492,517,8,6
83,545,593,6,8
83,614,639,8,6
83,667,715,6,8
83,736,761,8,6
83,789,837,6,8
83,858,883,8,6
83,911,959,6,8
83,980,1005,8,6
83,1033,1081,6,8
83,1102,1127,8,6
83,1155,1203,6,8
83,1224,1244,8,0
84,349,388,0,6
84,410,443,6,2
84,450,490,2,6
84,512,532,6,0
85,349,384,0,7
85,396,452,7,0
86,350,407,0,0
87,350,375,0,1
87,399,444,1,0
88,350,392,0,7
88,407,462,7,2
88,466,495,2,7
88,509,564,7,2
88,594,623,2,7
88,637,692,7,2
88,722,751,2,7
88,765,825,7,1
88,840,869,1,7
88,883,943,7,1
88,958,987,1,7
88,1001,1061,7,1
88,1076,1105,1,7
88,1119,1179,7,1
88,1194,1223,1,7
88,1237,1280,7,0
89,351,376,0,3
89,397,444,3,6
89,476,502,6,0
90,353,410,0,5
90,423,479,5,3
90,514,561,3,8
90,570,618,8,5
90,631,687,5,3
90,722,769,3,8
90,778,826,8,5
90,839,895,5,3
90,930,977,3,8
90,986,1034,8,5
90,1045,1101,5,3
90,1136,1160,3,3
90,1166,1214,3,5
90,1231,1287,5,0
91,353,403,0,7
91,420,442,7,0
92,353,410,0,9
92,415,466,9,0
93,354,381,0,7
93,389,445,7,5
93,448,468,5,0
94,355,408,0,2
94,415,445,2,2
94,452,494,2,0
95,356,381,0,5
95,413,445,5,5
95,477,509,5,5
95,541,573,5,5
95,605,637,5,5
95,669,701,5,5
95,733,765,5,5
95,797,844,5,4
95,869,916,4,4
95,941,988,4,4
95,1013,1060,4,4
95,1085,1132,4,4
95,1157,1204,4,4
95,1229,1276,4,0
96,357,395,0,5
96,421,457,5,0
97,357,405,0,6
97,431,483,6,2
97,513,567,2,2
97,590,630,2,6
97,656,708,6,2
97,738,792,2,2
97,815,855,2,6
97,881,933,6,2
97,963,1017,2,2
97,1040,1080,2,6
97,1106,1158,6,2
97,1188,1220,2,5
97,1239,1279,5,6
97,1305,1358,6,3
97,1373,1405,3,5
97,1424,1464,5,0
98,357,406,0,4
98,432,454,4,0
99,358,399,0,2
99,422,476,2,2
99,499,556,2,7
99,564,590,7,4
99,612,638,4,4
99,643,669,4,4
99,674,700,4,4
99,705,731,4,4
99,736,762,4,4
99,767,793,4,4
99,819,845,4,4
99,871,897,4,4
99,923,949,4,4
99,975,1001,4,4
99,1027,1053,4,4
99,1079,1105,4,4
99,1131,1183,4,2
99,1213,1262,2,0
100,359,416,0,5
100,424,479,5,5
100,497,517,5,0
101,359,400,0,8
101,404,438,8,4
101,462,516,4,8
101,520,554,8,4
101,578,632,4,8
101,636,670,8,4
101,694,748,4,8
101,752,786,8,4
101,810,864,4,8
101,868,902,8,4
101,926,958,4,8
101,978,1012,8,4
101,1036,1068,4,8
101,1088,1122,8,4
101,1146,1178,4,8
101,1198,1235,8,4
101,1265,1312,4,0
102,360,402,0,7
102,434,480,7,4
102,489,529,4,7
102,561,607,7,4
102,616,656,4,7
102,688,734,7,4
102,743,783,4,7
102,815,861,7,4
102,870,910,4,7
102,942,988,7,4
102,997,1037,4,7
102,1069,1115,7,4
102,1124,1164,4,7
102,1196,1219,7,0
103,360,416,0,6
103,419,439,6,0
104,360,395,0,3
104,411,465,3,3
104,481,503,3,0
105,361,390,0,7
105,421,455,7,5
105,485,519,5,5
105,549,583,5,5
105,613,647,5,5
105,677,711,5,5
105,741,775,5,5
105,805,839,5,5
105,848,882,5,5
105,891,925,5,5
105,934,968,5,5
105,977,1011,5,5
105,1020,1054,5,5
105,1063,1097,5,5
105,1106,1140,5,5
105,1164,1210,5,0
106,361,396,0,4
106,408,467,4,4
106,479,538,4,4
106,555,614,4,4
106,631,690,4,4
106,707,755,4,4
106,766,814,4,4
106,825,873,4,4
106,884,932,4,4
106,943,991,4,4
106,1002,1050,4,4
106,1061,1109,4,4
106,1120,1168,4,4
106,1179,1227,4,4
106,1238,1286,4,4
106,1297,1349,4,8
106,1358,1410,8,8
106,1419,1471,8,0
107,361,414,0,2
107,431,469,2,3
107,487,534,3,1
107,557,603,1,2
107,624,662,2,3
107,695,742,3,1
107,765,811,1,2
107,832,855,2,0
108,362,392,0,2
108,402,429,2,2
108,439,498,2,9
108,529,588,9,9
108,619,678,9,9
108,709,768,9,9
108,799,858,9,9
108,889,948,9,9
108,979,1038,9,9
108,1048,1107,9,9
108,1117,1176,9,9
108,1186,1245,9,9
108,1254,1313,9,9
108,1322,1381,9,9
108,1390,1411,9,0
109,362,410,0,5
109,419,440,5,7
109,470,520,7,3
109,553,588,3,5
109,597,618,5,7
109,634,684,7,3
109,717,752,3,5
109,780,801,5,7
109,817,867,7,3
109,900,935,3,5
109,963,984,5,7
109,1000,1050,7,3
109,1083,1118,3,5
109,1146,1199,5,2
109,1228,1278,2,3
109,1311,1346,3,5
109,1374,1427,5,0
110,362,412,0,9
110,419,465,9,9
110,472,505,9,1
110,521,554,1,1
110,570,603,1,1
110,619,652,1,1
110,668,701,1,1
110,717,750,1,6
110,756,789,6,6
